SampleID	Tissue	Genotype	Treatment	Replicate	paired	spots	avgLength
SRR4450133		PGT_13080	Namibian_Landrace	1	TRUE	2079132	151
SRR4450134		PGT_13079	Hawaiian	1	TRUE	2790174	150
SRR4450135		PGT_13083	Thailand	1	TRUE	2232731	150
SRR4450136		PGT_13081	Nepali	1	TRUE	2126188	150
SRR4450137		PGT_13085	Colombia	1	TRUE	2522782	151
SRR4450138		PGT_13084	Kauai	1	TRUE	92541	135
SRR4450139		PGT_13087	Malawi	1	TRUE	2653483	151
SRR4450140		PGT_13086	Nepal	1	TRUE	615432	150
SRR4450141		PGT_13091	Kashmir	1	TRUE	123333	148
SRR4450142		PGT_13088	Paraguay_2	1	TRUE	351742	150
SRR4450143		PGT_13027	OG_Chem	1	TRUE	2445927	150
SRR4450144		PGT_13026	P-91	1	TRUE	2684410	150
SRR4450145		PGT_13021	Moonshot	1	TRUE	2609656	150
SRR4450146		PGT_13020	Hapa_Huli	1	TRUE	1643946	150
SRR4450147		PGT_13023	Kauai_Princess	1	TRUE	1479039	150
SRR4450148		PGT_13022	Kauai_P&G	1	TRUE	1269876	150
SRR4450149		PGT_13025	Golden_Pineapple	1	TRUE	1605040	150
SRR4450150		PGT_13008	Hippie_Crippler	1	TRUE	1588603	150
SRR4450151		PGT_13024	Puhi_Fog	1	TRUE	2013811	150
SRR4450152		PGT_13006	Bluebery_Kush	1	TRUE	1584487	150
SRR4450153		PGT_13011	Blue_Dream	1	TRUE	1994285	150
SRR4450154		PGT_13004	Gogi_Glue	1	TRUE	1742333	150
SRR4450155		PGT_13005	Lavendar	1	TRUE	1815761	150
SRR4450156		PGT_13002	Animal_Cookies	1	TRUE	1795457	150
SRR4450157		PGT_13003	Purple_God_Bud	1	TRUE	1728743	150
SRR4450158		PGT_13000	White_Afghan	1	TRUE	1967826	150
SRR4450159		PGT_13001	Strawberry_Ice	1	TRUE	2227838	150
SRR4451087		bd7b2e368568	TSCA_Northern_Thunder	1	TRUE	1960265	150
SRR4451088		be35881142ac	TSCA_Sugar_Berries	1	TRUE	1763382	150
SRR4451089		bcd941ba790d	TSCA_Harlequin	1	TRUE	887459	150
SRR4451090		bd4df0ed1b4a	TSCA_Super_Lemon_Haze	1	TRUE	813520	150
SRR4451091		bf4fa790f065	TSCA_Odyssey	1	TRUE	740728	150
SRR4451092		c07b0a2c9d22	TSCA_Dog_Walker	1	TRUE	965277	150
SRR4451093		bea3a1d8e7b4	TSCA_Old_Mendo_Haze	1	TRUE	1418474	150
SRR4451094		bf3fe16cfa91	TSCA_Royal_Rose_Kush	1	TRUE	1654791	150
SRR4451095		0653a7652096	TSCA_Trainwreck	1	TRUE	4304214	150
SRR4451096		0542891ef3c4	TSCA_Dutch_Treat	1	TRUE	927750	150
SRR4451097		c0bc51e4f36c	TSCA_Mex	1	TRUE	1206575	150
SRR4451098		c0e2567f8e8a	TSCA_Chernobyl	1	TRUE	2279222	150
SRR4451099		0209df47a99a	TSCA_Hawaiian_Dutch	1	TRUE	816421	150
SRR4451100		0131c9b0a652	TSCA_Stella_Blue	1	TRUE	1089649	150
SRR4451101		03d3c8a228a3	TSCA_#6_Pheno	1	TRUE	921496	150
SRR4451102		028d8beb3314	TSCA_Black_Widow_#1	1	TRUE	996838	150
SRR4451103		a957dc8a43b3	TSCA_Harlequin	1	TRUE	1950558	150
SRR4451104		a8d68fbfbd6e	TSCA_The_Star	1	TRUE	577570	150
SRR4451105		aa5b40f6375f	TSCA_613_x_JH	1	TRUE	1037674	150
SRR4451106		a982a7c60d58	TSCA_People's_Kush	1	TRUE	1092882	150
SRR4451107		a7a87f557532	TSCA_Sour_Flower	1	TRUE	1375000	151
SRR4451108		a68f2d7c0cf6	TSCA_Tahoe_OG	1	TRUE	1162553	151
SRR4451109		a8a16b8eb782	TSCA_Platinum_OG_Kush	1	TRUE	1207173	150
SRR4451110		a7b3dfb317e3	TSCA_Oaksterdam_OG	1	TRUE	1287199	150
SRR4451111		0477e464c6c6	TSCA_Headband	1	TRUE	1386632	150
SRR4451112		ab329f66781a	TSCA_Dutch_Treat	1	TRUE	865786	150
SRR4451113		aac0f03524f8	TSCA_Tanzanian_C	1	TRUE	967825	150
SRR4451114		c26650eb324f	TSCA_AC/DC	1	TRUE	1517775	150
SRR4451115		c18b98eafe88	TSCA_Chocolope	1	TRUE	1042383	150
SRR4451116		c40152a4754c	TSCA_Platinum_Headband	1	TRUE	1034130	150
SRR4451117		c372e0287fcd	TSCA_Purple_Urkel	1	TRUE	3779722	150
SRR4451118		c56560963f47	TSCA_Harlequin	1	TRUE	736813	150
SRR4451119		c4cf3d643055	TSCA_Black_Betty	1	TRUE	781744	150
SRR4451120		c6470010acd1	TSCA_Ice_Queen	1	TRUE	1275374	150
SRR4451121		c644027a9135	TSCA_White_Widow	1	TRUE	954296	150
SRR4451122		c87dc4e1379b	"TSCA_The_""""L""""_Word"	1	TRUE	1490432	150
SRR4451123		c6b9959a2057	TSCA_XXX	1	TRUE	1335786	150
SRR4451124		a52279bac057	TSCA_Green_Corn	1	TRUE	3685466	150
SRR4451125		a57c1f456740	TSCA_Bright_moments	1	TRUE	2451467	150
SRR4451126		a40dcf097767	TSCA_Malawi	1	TRUE	2251078	150
SRR4451127		a42eb1f1d5ec	TSCA_Lemon_Skunk_B	1	TRUE	1048548	150
SRR4451128		a2f5210beb24	TSCA_Red_Beard	1	TRUE	1162611	150
SRR4451129		a3248a56fad2	TSCA_Girl_Scout_Cookie	1	TRUE	1072675	150
SRR4451130		a1bf40bd81a7	TSCA_Temple_OG	1	TRUE	1242810	150
SRR4451131		a215b5ffd6cd	TSCA_Chem_4	1	TRUE	1805936	150
SRR4451132		a5b212a7abc9	TSCA_Cannatonic	1	TRUE	1155266	150
SRR4451133		a5ce6dbe567e	TSCA_Dream_Queen	1	TRUE	561885	150
SRR4451134		b07384ceb421	TSCA_Sour_Bubble_Gum	1	TRUE	990595	150
SRR4451135		b06a1b9b0ac3	TSCA_Lemon_Haze	1	TRUE	717445	150
SRR4451136		b02a10c54d04	TSCA_Violet_Delight	1	TRUE	2569847	150
SRR4451137		b0089d7791f3	TSCA_Pineapple_dogshit	1	TRUE	1000833	150
SRR4451138		b1c4ae428eb9	TSCA_Platinum_GirlScout_Cookies	1	TRUE	830413	150
SRR4451139		b142f9b602b9	TSCA_Amethyst	1	TRUE	813244	150
SRR4451140		b0d4bdb35d56	TSCA_OG_99	1	TRUE	1083531	150
SRR4451141		b08fda84b794	TSCA_UW_purple	1	TRUE	1262169	150
SRR4451142		b2ffefa20aef	TSCA_Pineapplee_Kush	1	TRUE	947200	150
SRR4451143		b1cadd4a8b6b	TSCA_Atomic_Northern_Lights	1	TRUE	2166433	150
SRR4451144		aeab99d3803b	TSCA_White_Buffalo	1	TRUE	1215808	150
SRR4451145		aecc57cc30e2	TSCA_Soldier_2005	1	TRUE	559578	150
SRR4451146		01059b967ddc	TSCA_Land_of_Smiles	1	TRUE	995478	150
SRR4451147		add4162f65f8	TSCA_White_Widow_1.1	1	TRUE	2810688	150
SRR4451148		ae1542e4b0dd	TSCA_Earth_Shaker_OG	1	TRUE	994916	151
SRR4451149		ae605a613924	TSCA_Chem_D	1	TRUE	3816051	150
SRR4451150		aea52033c0bc	TSCA_Cherry_Pie_OG	1	TRUE	3783219	150
SRR4451151		ab7ea2c42f7b	TSCA_C-3	1	TRUE	1087799	150
SRR4451152		ac7690a6cd55	TSCA_Purple_Kush	1	TRUE	1778448	150
SRR4451153		ad11caeef3a7	TSCA_Oregon_Pinot_Noir	1	TRUE	2258314	150
SRR4451154		ad9284728555	TSCA_Cannatonic	1	TRUE	3690704	150
SRR4451155		cb4b615a3187	TSCA_Sweet_Island_Skunk	1	TRUE	1235949	150
SRR4451156		cb7ef3964b87	TSCA_Medicine_Man	1	TRUE	1075604	150
SRR4451157		ca119053e404	TSCA_BigBud_x_White_Widow	1	TRUE	382378	110
SRR4451158		ca8235c798a3	TSCA_Kryptonite	1	TRUE	1084039	150
SRR4451159		cb43e6c23dd6	TSCA_Kepler_22B_Kush	1	TRUE	795702	150
SRR4451160		cb46f5756c2b	TSCA_FOG	1	TRUE	1492454	150
SRR4451161		c8b5f67d8d93	TSCA_Dog_shit	1	TRUE	2342575	150
SRR4451162		c8c6c6563193	TSCA_AC/DC	1	TRUE	1113988	151
SRR4451163		c9967789747b	TSCA_Tangerine	1	TRUE	443798	150
SRR4451164		c9df2178650a	TSCA_Blue_Dream	1	TRUE	2643691	150
SRR4451165		09686c12e3d7	TSCA_Ghost	1	TRUE	663676	150
SRR4451166		0955c7eb1483	TSCA_Jack_Frost	1	TRUE	1133529	150
SRR4451167		0725b1602871	TSCA_Skunk_Haze	1	TRUE	872358	150
SRR4451168		06be5d21b37a	TSCA_GSC	1	TRUE	4987128	150
SRR4451169		07fc3313ad7b	TSCA_Star_Trek	1	TRUE	1134376	150
SRR4451170		074740721a80	TSCA_Hazy_Train	1	TRUE	1317338	150
SRR4451171		087d00b5e68e	TSCA_AC/DC	1	TRUE	651009	150
SRR4451172		083de5be65cf	TSCA_C-Rex	1	TRUE	677882	150
SRR4451173		08fc3ea513f5	TSCA_Wombat	1	TRUE	1069124	150
SRR4451174		08e77c346ad8	TSCA_Sour_Queen	1	TRUE	1127032	150
SRR4451175		b840e0d8014a	TSCA_Pineapple	1	TRUE	1919814	150
SRR4451176		b7993fcc6232	TSCA_Munkey	1	TRUE	936442	150
SRR4451177		b9c54fe0d85a	TSCA_LA_Confidential	1	TRUE	1984480	150
SRR4451178		b88da445eeb3	TSCA_UKAW_2	1	TRUE	858887	150
SRR4451179		ba6df0f205f4	TSCA_#5_Pheno_Afghan_Dom	1	TRUE	1852136	150
SRR4451180		b9d28fa04eb8	TSCA_VooDoo_Kush	1	TRUE	1027998	150
SRR4451181		bbc43ddc06c8	TSCA_Super_Lemon_OG	1	TRUE	2237103	150
SRR4451182		bb9204e47fdd	TSCA_CinX	1	TRUE	3802594	150
SRR4451183		cdee2607c4c0	TSCA_Omega_Dawg	1	TRUE	782921	150
SRR4451184		ccd181b7ba67	TSCA_Tangie_A	1	TRUE	912481	150
SRR4451185		cc71e88d47db	TSCA_Sour_Kush	1	TRUE	1565306	150
SRR4451186		cc35888bf3df	TSCA_El_Nino	1	TRUE	1406809	150
SRR4451187		cf8b33b1f683	TSCA_Blue_ali	1	TRUE	464431	150
SRR4451188		ce048143c17b	TSCA_Wedding_Cake	1	TRUE	888060	150
SRR4451189		bc42fc72e3e7	TSCA_A_Charlot's_Web	1	TRUE	3981269	150
SRR4451190		bbc4ebc2e52a	TSCA_Premium_Jack	1	TRUE	765469	150
SRR4451191		b47add24ca82	TSCA_Blackberry_GDP	1	TRUE	1271512	150
SRR4451192		b53f5803acd2	TSCA_Harlequin	1	TRUE	3513188	150
SRR4451193		b30f0d987d97	TSCA_Golden_Geek	1	TRUE	739436	150
SRR4451194		b3320306c986	TSCA_Sour/Sage	1	TRUE	1589780	151
SRR4451195		b5e62d32922e	TSCA_Dead_Head_OG	1	TRUE	842085	150
SRR4451196		b638d7df03f4	TSCA_AC/DC	1	TRUE	1335395	150
SRR4451197		b54dbc7e0d8f	TSCA_Cher-Willie_Plant_2	1	TRUE	1516935	150
SRR4451198		b552b6b580fa	TSCA_White_Widow	1	TRUE	1303244	150
SRR4451199		b6fde2efe0e2	TSCA_Mendo_Early_Girl_x_Headband	1	TRUE	2054180	150
SRR4451200		b77f49da426f	TSCA_Afghan_#1/10	1	TRUE	861591	150
SRR4451201		048ac968829d	TSCA_Pink_Champagne	1	TRUE	2130322	150
SRR4451202		a0725dbd07c0	TSCA_Pineapple_Kush	1	TRUE	3810966	150
SRR4451203		0ff8de161072	TSCA_Ginger_Kid	1	TRUE	1639529	150
SRR4451204		0fa0bade985b	TSCA_Pineapple_Purple_Berry	1	TRUE	932701	150
SRR4451205		0e9f494ecd8d	TSCA_Sanoma_Coma	1	TRUE	985181	150
SRR4451206		0e8e085929a3	TSCA_Chemdawg_special_reserve	1	TRUE	3599023	150
SRR4451207		0e0d1ce5d1bf	TSCA_Diablo_OG	1	TRUE	788086	150
SRR4451208		0e043f08f76a	TSCA_Sugar_Plum	1	TRUE	1260523	150
SRR4451209		0daba5861e3f	TSCA_Headband	1	TRUE	1193137	151
SRR4451210		a11165f7ed56	TSCA_Mandarin_Sunset	1	TRUE	876513	150
SRR4451211		a0b84ba998f7	TSCA_Blueberry	1	TRUE	1598203	150
SRR4451212		00bec7df53c3	TSCA_SFV	1	TRUE	872134	150
SRR4451213		09c4701e217d	TSCA_Space_Candy	1	TRUE	1536527	150
SRR4451214		0a6bb7515593	TSCA_Albert_Walker	1	TRUE	451176	150
SRR4451215		0abdf48e8951	TSCA_Peanut_Butter_+_Jelly	1	TRUE	1673065	150
SRR4451216		0b5c50a725de	TSCA_Galactic_Jack	1	TRUE	2028674	150
SRR4451217		0bb08712cc79	TSCA_Northern_Lights	1	TRUE	2953095	150
SRR4451218		0c241fa88bab	TSCA_Premium_Jack	1	TRUE	533822	150
SRR4451219		0cdb720ccee4	TSCA_Obama	1	TRUE	865080	150
SRR4451220		0cdf51193224	TSCA_Lemon_Diesel	1	TRUE	1330032	150
SRR4451221		0d3e0e83ebaa	TSCA_Ace_of_Spades	1	TRUE	960826	150
SRR4451222		0da387d6c8f5	TSCA_Blackberry_Kush	1	TRUE	876249	150
